%SECTION%1%;Nodes;
%FIELDS%;node_id;x;y;lat;lon;name;specification;
%DESRIPTION%;ID;x-coordination;y-coordination;latitude;longitude;name;{'', gate, runway, holding_point, intermediate};
;1591;800575.2410196004;2469002.9379406665;22.3005799;113.9172483;;intermediate;
;1592;800430.4755594747;2469002.588625735;22.300602;113.9158446;;intermediate;
;1593;800587.4661886679;2469010.7554255268;22.3006483;113.9173683;;intermediate;
;1594;800892.510478919;2469079.5894770348;22.3012161;113.9203389;;intermediate;
;1595;800884.7367736124;2469089.0372756575;22.3013027;113.9202653;;intermediate;
;1596;800889.8710796483;2469091.264694442;22.3013219;113.9203155;;intermediate;
;1607;800920.3463912578;2469132.353701235;22.3016873;113.9206187;;intermediate;
;1608;801669.8878991833;2469166.368518055;22.3018631;113.9278926;;intermediate;
;1610;801682.6740795437;2469168.6339014336;22.3018813;113.928017;;intermediate;
;1615;800364.7451933845;2469182.000233295;22.3022322;113.9152409;;intermediate;
;1616;801590.8613926198;2469289.8571985345;22.3029911;113.9271496;;intermediate;
;1617;801575.9796277671;2469323.8387253727;22.3033003;113.9270117;;intermediate;
;1619;801566.2707133719;2469337.327417282;22.3034237;113.9269201;;intermediate;
;1631;801599.6573014758;2469381.877209687;22.3038198;113.9272522;;intermediate;
;1632;801612.9208797916;2469388.762578533;22.3038796;113.9273821;;intermediate;
;1633;801673.9694339912;2469411.449598935;22.3040736;113.9279783;;intermediate;
;1634;801684.3888082048;2469418.2133242516;22.3041328;113.9280806;;intermediate;
;1645;800748.2524429772;2470447.988646842;22.3135876;113.919197;;intermediate;
;1652;800770.9463817296;2470505.197630323;22.3140998;113.9194278;;intermediate;
;1653;800768.3245520018;2470506.92022008;22.3141158;113.9194027;;intermediate;
;1655;800776.2058701103;2470508.923770266;22.3141325;113.9194795;;intermediate;
;1661;800714.1510276692;2470540.008448193;22.3144238;113.9188836;;intermediate;
;1662;800201.6591811504;2468867.9598442507;22.2994272;113.9136008;;intermediate;
;1663;800261.6905295562;2468890.6211277456;22.2996212;113.9141871;;intermediate;
;1669;799476.9932474322;2468469.578505183;22.2959589;113.9065001;;intermediate;
;1671;799672.0802778149;2468474.922515291;22.2959732;113.9083926;;intermediate;
;1675;799667.724431538;2468476.1685580574;22.2959852;113.9083506;;intermediate;
;1684;799413.4871113374;2468485.3017457006;22.2961118;113.9058873;;intermediate;
;1694;799465.8106997719;2468501.8261685367;22.2962518;113.9063977;;intermediate;
;1701;799461.1813425901;2468503.8871635147;22.2962712;113.9063532;;intermediate;
;1702;799458.3553320142;2468503.888146372;22.2962717;113.9063258;;intermediate;
;1703;799638.7493889593;2468510.0571267563;22.296296;113.908076;;intermediate;
;1704;800061.8689886295;2468518.439448878;22.296298;113.91218;;intermediate;
;1705;799462.2155311115;2468505.347916308;22.2962842;113.9063635;;intermediate;
;1706;799467.3968386257;2468506.2235517376;22.2962912;113.9064139;;intermediate;
;1710;799632.5368664694;2468512.9188117003;22.2963229;113.9080163;;intermediate;
;1711;799629.1858964269;2468512.8653125726;22.296323;113.9079838;;intermediate;
;1712;800069.9065649885;2468521.4873436014;22.2963241;113.9122585;;intermediate;
;1721;799473.229028733;2468514.5375561025;22.2963652;113.906472;;intermediate;
;1722;799475.3486218419;2468514.800051802;22.2963672;113.9064926;;intermediate;
;1725;799467.7959864622;2468517.09290072;22.2963892;113.9064198;;intermediate;
;1728;800110.7621624928;2468536.329689863;22.2964509;113.9126574;;intermediate;
;1731;799506.638084111;2468526.7188867186;22.2964693;113.9067982;;intermediate;
;1733;800119.5876567217;2468542.90625716;22.2965087;113.9127442;;intermediate;
;1735;799527.9080892312;2468534.598832492;22.2965367;113.9070059;;intermediate;
;1736;800122.3971298219;2468548.0366853145;22.2965545;113.9127724;;intermediate;
;1743;799766.4496191721;2468551.554429707;22.2966482;113.9093219;;intermediate;
;1745;799763.4370837341;2468554.810266263;22.2966781;113.9092933;;intermediate;
;1746;799745.0616700158;2468554.6111358674;22.2966795;113.9091151;;intermediate;
;1747;799963.8342685802;2468559.1299652825;22.2966822;113.9112371;;intermediate;
;1750;799753.9923914019;2468557.8755829376;22.2967074;113.9092023;;intermediate;
;1754;799758.624008731;2468562.653145528;22.2967497;113.9092481;;intermediate;
;1757;799759.2458550057;2468571.055235847;22.2968254;113.9092557;;intermediate;
;1760;799645.0070256632;2468577.6309671835;22.2969046;113.9081493;;intermediate;
;1766;799944.5017807921;2468594.1018436765;22.2970011;113.9110562;;intermediate;
;1768;799938.5760224755;2468597.6006951714;22.2970337;113.9109994;;intermediate;
;1770;799701.6549162585;2468597.7308614035;22.2970761;113.9087023;;intermediate;
;1771;799706.3875787789;2468599.4070178256;22.2970904;113.9087485;;intermediate;
;1776;800152.9815808439;2468615.1496652537;22.2971547;113.9130815;;intermediate;
;1781;799695.6527212057;2468612.688508127;22.2972121;113.9086469;;intermediate;
;1787;799915.4536248953;2468632.2888927567;22.2973507;113.9107817;;intermediate;
;1791;799908.4193442112;2468642.4607233945;22.2974437;113.9107154;;intermediate;
;1801;799678.090064468;2468658.6118470253;22.2976295;113.9084852;;intermediate;
;1803;799673.1330694989;2468663.7587154866;22.2976768;113.9084381;;intermediate;
;1806;799657.9090845927;2468666.4799239086;22.297704;113.908291;;intermediate;
;1809;799863.7596576456;2468718.972212415;22.2981418;113.9102967;;intermediate;
;1813;799810.2449772498;2468723.6147144013;22.298193;113.9097787;;intermediate;
;1814;799858.9230125188;2468725.362686576;22.2982003;113.910251;;intermediate;
;1815;799862.383290929;2468725.62893377;22.2982021;113.9102846;;intermediate;
;1821;799832.8951099431;2468732.109170263;22.2982657;113.9099999;;intermediate;
;1831;799875.44487374;2468748.391213183;22.2984052;113.9104155;;intermediate;
;1836;799747.3683413938;2468785.8765823958;22.2987657;113.9091807;;intermediate;
;1837;799073.6114415876;2468450.6638088273;22.2958583;113.9025855;;intermediate;
;1839;799883.7864682293;2469078.348960224;22.3013808;113.9105581;;intermediate;
;1840;799444.477881267;2470233.5524136927;22.3118801;113.9065144;;intermediate;
;1843;799396.1637462858;2470258.1239783084;22.3121102;113.9060505;;intermediate;
;1847;802096.9561969095;2469935.053497802;22.3087236;113.9321783;;intermediate;
;1851;802092.6026991159;2469945.731025546;22.3088207;113.9321381;;intermediate;
;1855;802043.9278666661;2469954.582596888;22.3089091;113.9316678;;intermediate;
;1861;802081.6683992166;2469968.660982746;22.3090295;113.9320364;;intermediate;
;1863;802115.0787877806;2469978.9533456103;22.3091165;113.9323623;;intermediate;
;1865;802098.9924655133;2469983.085077508;22.3091566;113.9322071;;intermediate;
;1867;802091.1137486098;2469984.6498428658;22.3091721;113.932131;;intermediate;
;1869;802056.3513219607;2469997.7508849045;22.3092964;113.9317964;;intermediate;
;1870;802042.8592734439;2470002.653540564;22.309343;113.9316665;;intermediate;
;1876;800390.9330685091;2469104.523381435;22.3015286;113.9154803;;intermediate;
;1886;800335.6791458188;2469123.427923294;22.3017088;113.9149481;;intermediate;
;1896;800418.2299651278;2469151.1026023845;22.3019441;113.9157537;;intermediate;
;1907;800370.8299029756;2469172.9407516858;22.3021494;113.9152982;;intermediate;
;1911;798469.4157714929;2469980.8095010365;22.309769;113.8970123;;intermediate;
;1913;798522.5464163517;2470058.6705043027;22.3104623;113.897542;;intermediate;
;1917;798544.7090980185;2470102.642507148;22.3108552;113.8977651;;intermediate;
;1918;801295.8238800855;2470766.046106119;22.3163615;113.9245665;;intermediate;
;1924;801233.4763247112;2469688.416317065;22.3066496;113.9237593;;intermediate;
;1928;799742.3683852372;2470276.9697107915;22.31222;113.9094111;;intermediate;
;1929;801910.9195931773;2471346.723349917;22.3214928;113.9306405;07L/25R;runway;
;1930;798465.4114170674;2470075.9820505963;22.3106284;113.8969912;07L/25R;runway;
;1931;798467.5631660209;2469920.4921031166;22.3092251;113.8969831;;intermediate;
;1932;801656.9216034389;2471051.4857289083;22.3188736;113.9281218;;intermediate;
;1933;801209.549095299;2471088.2666155924;22.3192838;113.9237905;07L/25R;runway;
;1934;801537.5640100267;2471209.857156291;22.3203234;113.9269942;07L/25R;runway;
;1936;800744.8116364763;2470915.9441361465;22.3178103;113.9192515;07L/25R;runway;
;1937;800063.0703922703;2470665.217313533;22.3156671;113.9125936;07L/25R;runway;
;1939;799285.7917685978;2470175.4546109075;22.3113835;113.9049648;;intermediate;
;1940;799647.8849734132;2470512.1204762952;22.3143581;113.9085389;07L/25R;runway;
;1941;799161.584269169;2470333.493348349;22.312831;113.9037899;07L/25R;runway;
;1942;798882.9781169544;2470026.4209062057;22.3101088;113.901031;;intermediate;
;1943;798682.3548651126;2470156.70352762;22.3113191;113.8991099;07L/25R;runway;
;1944;799111.0083692705;2468980.8433661046;22.3006354;113.903047;;intermediate;
;1945;798789.3027765924;2469992.333478281;22.3098175;113.9001163;;intermediate;
;1946;801924.2838953114;2471041.774101879;22.3187391;113.9307126;;intermediate;
;1947;798556.3009996327;2468629.546381558;22.297562;113.8976031;;intermediate;
;1948;802124.2782698582;2469986.36982566;22.3091818;113.9324529;;intermediate;
;1949;802280.2147983483;2470070.0251517734;22.3099092;113.9339807;;intermediate;
;1950;798775.1648731402;2468343.0926399115;22.2949395;113.8996718;;intermediate;
;1951;798651.1821288957;2468379.5906702126;22.2952903;113.8984765;;intermediate;
;1952;798609.6450450665;2468487.696809411;22.2962729;113.8980939;07R/25L;runway;
;1954;802075.0327058786;2469559.8687447943;22.3053424;113.931895;;intermediate;
;1957;801855.5783060531;2469478.939295617;22.3046507;113.9297519;;intermediate;
;1958;801338.7069731632;2469492.4606381143;22.3048632;113.9247428;07R/25L;runway;
;1959;800403.8414940273;2468943.0435443074;22.3000694;113.9155752;;intermediate;
;1960;800380.97157525;2469137.0047926283;22.3018234;113.9153898;;intermediate;
;1961;802149.6015565037;2469791.502677571;22.3074192;113.9326617;07R/25L;runway;
;1962;799187.9868342645;2468489.5168778566;22.296189;113.9037017;;intermediate;
;1963;799569.1133629694;2468840.6611741125;22.299291;113.9074626;07R/25L;runway;
;1964;798560.8952897871;2469800.7462840127;22.3081285;113.8978658;;intermediate;
;1965;799066.3553206704;2468860.0074898535;22.2995529;113.9025915;;intermediate;
;1966;799119.4365809559;2468675.228439526;22.2978765;113.9030717;07R/25L;runway;
;1967;799338.8260577067;2468960.346971993;22.3004109;113.9052521;;intermediate;
;1968;799892.7683265992;2468959.741729975;22.3003091;113.910623;07R/25L;runway;
;1969;799714.4697244322;2469098.679573185;22.3015937;113.9089202;;intermediate;
;1970;800243.5776327865;2469088.819429694;22.3014126;113.9140486;07R/25L;runway;
;1971;798555.6228067963;2468777.0956518925;22.2988934;113.897624;;intermediate;
;1972;798524.6406984392;2468720.175612713;22.2983852;113.897313;;intermediate;
;1973;798769.8135439677;2468855.524163577;22.2995639;113.8997154;;intermediate;
;1974;798750.0264933945;2468911.092176792;22.3000687;113.8995339;;intermediate;
;1975;798714.006341175;2469009.584032085;22.3009636;113.899203;;intermediate;
;1977;799440.9525510338;2469369.759562052;22.3040871;113.9063188;;intermediate;
;1978;801924.8168242208;2470019.0350047993;22.3095115;113.930525;;intermediate;
;1979;802019.5540289471;2470088.4751797603;22.3101214;113.9314567;;intermediate;
;1980;801625.6224418669;2469971.8486692896;22.3091382;113.927615;;intermediate;
;1981;801642.8132708323;2469912.940809124;22.3086037;113.9277706;;intermediate;
;1982;801786.4639368886;2469657.582966468;22.3062746;113.9291154;07R/25L;runway;
;1983;800770.9453438737;2469283.1118990434;22.3030736;113.9191984;07R/25L;runway;
;1984;801064.5324855653;2469595.942131179;22.3058448;113.9221038;;intermediate;
;1985;800226.0894089447;2469391.8899617805;22.3041501;113.9139358;;intermediate;
;1986;800756.0548266538;2469482.314978452;22.3048735;113.9190914;;intermediate;
;1987;800902.4447843849;2469642.5009734225;22.3062932;113.9205409;;intermediate;
;1988;799351.0392592624;2470094.695030593;22.3106435;113.9055824;;intermediate;
;1989;799793.0577740581;2470256.534758745;22.3120268;113.9098988;;intermediate;
;1990;801202.6826204716;2469646.8325653835;22.3062798;113.9234529;;intermediate;
;1991;800790.814927611;2470727.4626179324;22.3161017;113.9196622;;intermediate;
;1992;800662.5861310018;2470679.149648796;22.3156882;113.9184097;;intermediate;
;1993;800330.9699434706;2470763.252287133;22.3165049;113.9152098;07L/25R;runway;
;1994;800641.7881148746;2470722.715185265;22.3160849;113.9182162;;intermediate;
;1995;801757.8375339354;2470652.409184561;22.3152553;113.9290252;;intermediate;
;1996;801990.1823267273;2470992.3479552595;22.3182816;113.9313423;;intermediate;
;1997;801641.3341139961;2470610.001519983;22.3148931;113.9278875;;intermediate;
;1998;802013.6957662834;2470747.2922889055;22.3160665;113.9315241;;intermediate;
;1999;802047.2593584087;2470837.1125941835;22.316871;113.9318665;;intermediate;
;2000;801159.6761656886;2469895.8655844107;22.3085342;113.9230827;;intermediate;
;2001;801217.3851306399;2469963.05309378;22.3091303;113.9236549;;intermediate;
;2002;801334.6898036473;2470343.010090922;22.3125379;113.9248638;;intermediate;
;2003;801000.9702501018;2470498.81368659;22.314002;113.9216571;;intermediate;
;2004;800734.0823257712;2470492.757547212;22.313994;113.919068;;intermediate;
;2005;801389.1855314119;2469715.5423365785;22.3068671;113.9252742;;intermediate;
;2006;800967.9900849765;2469355.7659995593;22.3036947;113.9211226;07R/25L;runway;
;2007;800835.4510754445;2469101.1395896072;22.3014205;113.9197897;;intermediate;
;2008;800916.9688600055;2468889.150166945;22.2994936;113.9205403;;intermediate;
;2009;801517.507673389;2469353.316925654;22.3035765;113.9264503;;intermediate;
;2010;801592.9363166108;2469135.625662398;22.3015992;113.9271407;;intermediate;
;2011;801779.474479672;2469203.8635501815;22.3021822;113.9289622;;intermediate;
;2012;800977.8310449753;2469828.5010444648;22.3079582;113.9213068;;intermediate;
;2013;800982.9777604507;2469801.3242706773;22.3077121;113.9213516;;intermediate;
;2014;800920.5705458617;2469807.840707278;22.3077818;113.9207477;;intermediate;
;2016;800906.3629165017;2469809.239162798;22.3077969;113.9206102;;intermediate;
;2017;800937.5598226506;2469810.8519488573;22.307806;113.920913;;intermediate;
;2020;800955.794017452;2469818.808391436;22.3078746;113.9210913;;intermediate;
;2023;798574.7678673834;2469911.7457137015;22.3091276;113.898021;;intermediate;
;2024;798575.2634280343;2469912.2539836704;22.3091321;113.8980259;;intermediate;
;2030;798888.0815565297;2470070.9852594035;22.31051;113.9010888;;intermediate;
;2031;798523.0332650043;2470066.072392757;22.310529;113.8975481;;intermediate;
;2032;799005.2110558706;2470208.8322617854;22.3117334;113.9022503;;intermediate;
;2033;799034.4513399986;2470240.2399348198;22.3120117;113.9025397;;intermediate;
;2034;799354.2753209388;2470263.390399846;22.312165;113.9056453;;intermediate;
;2035;800646.2055401728;2470713.4684108025;22.3160007;113.9182573;;intermediate;
;2036;800720.0562442739;2470736.222731527;22.3161931;113.9189777;;intermediate;
;2037;800920.1533823218;2470777.0174362324;22.3165262;113.9209257;;intermediate;
;2038;801278.5582704835;2470804.4481217614;22.316711;113.9244063;;intermediate;
;2039;801222.0282591755;2470888.8277951903;22.3174822;113.923874;;intermediate;
;2040;801163.8960255939;2470900.579447953;22.3175984;113.9233125;;intermediate;
;2041;801560.7810951855;2471071.575038441;22.3190717;113.9271933;;intermediate;
;2042;801924.5919589914;2471171.25869847;22.3199073;113.93074;;intermediate;
;2046;798431.460417595;2470030.431596443;22.3102233;113.8966535;;intermediate;
;2053;798823.8050155684;2469899.7976939897;22.3089766;113.9004336;;intermediate;
;2054;800203.5279592327;2470511.466735416;22.3142554;113.9139268;;intermediate;
;2055;800240.6035579444;2470419.6034555957;22.3134201;113.9142691;;intermediate;
;2056;800566.3136425593;2469587.727273354;22.3058577;113.9172714;;intermediate;
;2057;800158.131422282;2470494.950722171;22.3141143;113.9134835;;intermediate;
;2058;800220.7823455769;2470468.7078537927;22.3138666;113.9140861;;intermediate;
;2061;800207.6896634325;2470481.289416046;22.3139824;113.9139615;;intermediate;
;2064;800198.0844818673;2470404.1294001015;22.3132879;113.9138539;;intermediate;
;2066;800213.1173907858;2470417.0882819793;22.3134022;113.9140021;;intermediate;
;2070;800242.2989976888;2470525.560555245;22.3143758;113.9143054;;intermediate;
;2071;800281.0745112927;2470434.328706262;22.3135459;113.9146643;;intermediate;
;2074;800219.9718302563;2470480.230035717;22.3139707;113.9140804;;intermediate;
;2076;800262.0319300288;2470436.2105388436;22.3135662;113.91448;;intermediate;
;2080;800590.1712517345;2469526.786441062;22.3053037;113.9174913;;intermediate;
;2081;800625.7362580333;2469434.3069284423;22.3044631;113.9178188;;intermediate;
;2082;800505.5179058323;2469495.4234203915;22.3050355;113.9166646;;intermediate;
;2083;800605.9392935275;2469485.7834349587;22.304931;113.9176365;;intermediate;
;2084;800539.0409061963;2469402.3833646816;22.3041902;113.9169722;;intermediate;
;2086;800581.0701265289;2469431.5920061637;22.3044464;113.9173852;;intermediate;
;2089;800590.3139633872;2469493.815942162;22.3050062;113.9174865;;intermediate;
;2091;800592.8615808764;2469446.350478187;22.3045775;113.9175023;;intermediate;
;2093;800673.3079688747;2469558.1649570004;22.3055723;113.9183033;;intermediate;
;2095;800616.8062830663;2469506.209862364;22.3051134;113.9177457;;intermediate;
;2096;800641.9663141775;2469535.7574116127;22.3053756;113.9179952;;intermediate;
;2097;800711.7551722863;2469465.99626446;22.304734;113.9186588;;intermediate;
;2101;800684.0443122333;2469463.27663035;22.3047143;113.9183896;;intermediate;
;2102;800881.262522374;2469832.582574099;22.3080119;113.9203712;;intermediate;
;2103;800881.262522374;2469832.582574099;22.3080119;113.9203712;;intermediate;
;2104;800945.9924829465;2469817.9535374125;22.3078686;113.9209961;;intermediate;
;2117;801911.5466077041;2470012.5259868773;22.3094551;113.9303951;;intermediate;
;2118;801907.0124977799;2470012.3381270766;22.3094542;113.9303511;;intermediate;
;2119;801941.6617821746;2469919.078090158;22.3086067;113.9306695;;intermediate;
;2127;801965.1425482909;2469968.546040285;22.3090489;113.9309065;;intermediate;
;2128;801964.1327592176;2469979.6432525157;22.3091492;113.9308988;;intermediate;
;2129;801952.6491220437;2469923.126536233;22.3086413;113.9307768;;intermediate;
;2134;801996.320091172;2469910.1319036935;22.3085164;113.9311978;;intermediate;
;2135;802006.3042268923;2469897.347083169;22.3083993;113.9312922;;intermediate;
;2142;802006.4293557141;2469903.1129821925;22.3084513;113.9312945;;intermediate;
;2143;801936.0602841729;2469720.129770762;22.3068127;113.9305777;;intermediate;
;2144;801972.7775876551;2469743.9082197873;22.3070208;113.9309382;;intermediate;
;2145;801994.9928110184;2469761.397604442;22.3071747;113.9311569;;intermediate;
;2146;802017.1874998765;2469780.471582023;22.3073429;113.9313757;;intermediate;
;2147;802057.0636650971;2469821.058977383;22.3077021;113.93177;;intermediate;
;2148;802077.5600568736;2469845.7859338247;22.3079216;113.9319734;;intermediate;
;2153;802106.3423618728;2469909.5331325564;22.3084917;113.9322645;;intermediate;
;2154;802104.3401981116;2469920.7440564744;22.3085932;113.9322472;;intermediate;
;2155;802005.7678600469;2471189.429394879;22.320057;113.9315306;;intermediate;
;2156;800635.0909628522;2470499.69700095;22.3140739;113.9181094;;intermediate;
;2159;800625.1743425173;2470534.65074404;22.314391;113.9180198;;intermediate;
;2160;800629.5667977377;2470515.5059422795;22.3142175;113.9180588;;intermediate;
;2163;800598.3362808952;2470545.015300576;22.3144892;113.9177615;;intermediate;
;2164;800580.2523324289;2470543.191240537;22.3144759;113.9175858;;intermediate;
;2172;800603.5400340026;2470648.6023217295;22.3154229;113.9178314;;intermediate;
;2173;800675.5013783735;2470645.916493217;22.3153861;113.9185287;;intermediate;
;2174;799212.0897185832;2470016.8068699087;22.3099649;113.9042205;;intermediate;
;2176;799248.1931242318;2470055.983535674;22.3103121;113.9045779;;intermediate;
;2177;799196.753903015;2470008.8086182135;22.3098954;113.9040703;;intermediate;
;2179;799141.2353332725;2470016.5507892855;22.3099749;113.9035334;;intermediate;
;2182;799254.0481231015;2469856.408008887;22.3085104;113.9045974;;intermediate;
;2183;799256.5733348059;2469874.688716417;22.3086749;113.9046253;;intermediate;
;2185;799261.5850414662;2469828.124441325;22.3082539;113.9046652;;intermediate;
;2186;799275.2675049743;2469822.3808137584;22.3081997;113.9047968;;intermediate;
;2187;799184.2327525045;2469808.580071991;22.308091;113.9039115;;intermediate;
;2188;799131.9346163876;2469846.6750760856;22.3084438;113.9034115;;intermediate;
;2192;799170.846971758;2469803.201838559;22.3080448;113.9037807;;intermediate;
;2193;799032.7773528763;2468806.239293245;22.2990736;113.9022559;;intermediate;
;2197;799112.8422154575;2468672.7518979786;22.2978553;113.9030073;;intermediate;
;2198;801368.8458046841;2470727.307182999;22.3159992;113.9252673;;intermediate;
;2199;801312.4831313656;2470611.122224586;22.3149608;113.9246989;N64;gate;
;2200;801388.9410681224;2470578.169060846;22.3146501;113.9254341;N62;gate;
;2201;801448.1703526408;2470690.6304980908;22.3156544;113.9260296;;intermediate;
;2202;801476.796059746;2470541.968280301;22.3143081;113.9262792;N60;gate;
;2203;801529.878172066;2470652.8588288818;22.3152993;113.9268148;;intermediate;
;2204;801551.3927425416;2470501.3431293326;22.3139285;113.9269949;N36;gate;
;2205;801607.233887429;2470617.7739167474;22.3149692;113.9275583;;intermediate;
;2206;801659.1481766282;2470478.6303858478;22.3137047;113.9280355;N34;gate;
;2207;801727.1851062409;2470504.4575987835;22.3139258;113.9287001;N32;gate;
;2208;801682.438551523;2470624.964629722;22.3150209;113.9282889;;intermediate;
;2209;801796.1998685894;2470526.1256293496;22.3141092;113.9293734;N30;gate;
;2210;801748.7543606965;2470649.107150916;22.3152271;113.9289365;;intermediate;
;2211;801870.5221860268;2470553.272679076;22.3143411;113.9300992;N28;gate;
;2212;801825.0967889898;2470677.346243177;22.3154685;113.9296821;;intermediate;
;2213;801938.8749457796;2470578.2092763865;22.3145541;113.9307667;N26;gate;
;2214;801893.4103399378;2470702.6809563297;22.3156851;113.9303493;;intermediate;
;2215;802008.7209749809;2470603.7737526875;22.3147725;113.9314488;N24;gate;
;2216;801961.1913107495;2470727.817224148;22.3159;113.9310113;;intermediate;
;2217;802074.3444773504;2470629.5667937445;22.3149937;113.93209;N22;gate;
;2218;802134.1685400009;2470660.312539336;22.3152606;113.9326759;N20;gate;
;2219;802042.4831716116;2470780.448979328;22.3163606;113.9318095;;intermediate;
;2220;802170.7273280723;2470743.519097004;22.3160049;113.9330461;E15;gate;
;2221;802045.0702836395;2470786.3514363286;22.3164134;113.9318357;;intermediate;
;2222;802189.4643578362;2470846.3960487163;22.3169298;113.9332472;E16;gate;
;2223;802162.4766882323;2470920.5856372993;22.3176039;113.9329995;E17;gate;
;2224;802034.0518816672;2470873.0215452523;22.3171973;113.9317452;;intermediate;
;2225;802140.6965114744;2470989.501003864;22.3182295;113.9328013;E18;gate;
;2226;802009.0300472507;2470941.087043329;22.3178158;113.9315154;;intermediate;
;2227;802112.5973613699;2471058.2934480635;22.3188551;113.9325418;E19;gate;
;2228;801912.20672522;2470941.5874279686;22.3178373;113.9305766;N510;gate;
;2229;802001.3969499032;2470961.8644522387;22.3180046;113.9314453;;intermediate;
;2230;801927.4473724477;2470899.7438847693;22.3174571;113.9307165;N509;gate;
;2231;802016.4015342467;2470921.0360663882;22.3176336;113.9315831;;intermediate;
;2232;801942.5997404674;2470862.9749190137;22.3171227;113.9308565;N508;gate;
;2233;802031.1121204296;2470881.0110721807;22.3172699;113.9317182;;intermediate;
;2234;801950.0118710365;2470837.1169040953;22.3168881;113.9309235;N507;gate;
;2235;801919.8031860669;2470810.2282468006;22.3166508;113.9306255;N506;gate;
;2236;801951.3621356704;2470724.168048985;22.3158688;113.9309153;;intermediate;
;2237;801878.1241719779;2470805.2284743716;22.316613;113.9302204;N505;gate;
;2238;801909.2292305653;2470708.552401866;22.3157353;113.9305038;;intermediate;
;2239;801852.8521153367;2470790.6943743364;22.3164863;113.9299726;N504;gate;
;2240;801752.2344294132;2470795.3671442284;22.3165461;113.9289978;;intermediate;
;2241;801843.6477544899;2470815.9190693437;22.3167155;113.9298881;N503;gate;
;2242;801736.9504237399;2470836.8109520613;22.3169227;113.9288574;;intermediate;
;2243;801826.9254909047;2470856.5368491234;22.3170849;113.9297336;N502;gate;
;2244;801721.8836341307;2470877.693723667;22.3172942;113.928719;;intermediate;
;2245;801814.0928210148;2470898.1279964927;22.3174624;113.929617;N501;gate;
;2246;801230.5715564816;2469991.449796706;22.3093842;113.9237881;;intermediate;
;2247;801340.0717850387;2469935.8058706126;22.308863;113.9248394;W50;gate;
;2248;801372.6034545368;2469998.327285576;22.3094214;113.9251666;W48;gate;
;2249;801258.8279972288;2470052.6799400644;22.3099317;113.9240736;;intermediate;
;2250;801399.9633612209;2470071.189165483;22.310074;113.9254456;W46;gate;
;2251;801290.7762744855;2470121.8843186754;22.3105505;113.9243964;;intermediate;
;2252;801424.1532817204;2470135.732394511;22.3106521;113.9256923;W44;gate;
;2253;801323.1193986912;2470191.9831479075;22.3111773;113.9247232;;intermediate;
;2254;801467.285666524;2470208.357413451;22.3112998;113.9261242;W42;gate;
;2255;801355.2154282662;2470261.5120363026;22.311799;113.9250475;;intermediate;
;2256;801488.6640455504;2470275.328973908;22.3119003;113.9263441;W40;gate;
;2257;801398.5256004324;2470315.9300770517;22.3122824;113.9254777;;intermediate;
;2258;801461.967262117;2470410.672963427;22.3131261;113.9261107;W61;gate;
;2259;801415.9070071239;2470347.068476404;22.3125603;113.9256521;;intermediate;
;2260;801391.4306232622;2470453.5829640143;22.3135256;113.9254348;W63;gate;
;2261;801324.7268795762;2470484.464368652;22.3138159;113.9247938;W65;gate;
;2262;801275.109469027;2470370.826797109;22.3127993;113.9242913;;intermediate;
;2263;801270.888704624;2470507.6264963155;22.3140343;113.9242761;W67;gate;
;2264;801206.6001291681;2470402.815303929;22.3130999;113.923633;;intermediate;
;2265;801193.8635607917;2470542.708369804;22.3143643;113.9235358;W69;gate;
;2266;801142.0041764583;2470432.97357696;22.3133833;113.9230123;;intermediate;
;2267;801142.4352758101;2470570.317775527;22.3146224;113.9230423;W71;gate;
;2268;801064.5353595625;2470469.1336787795;22.3137231;113.9222679;;intermediate;
;2269;801056.1797319595;2470596.420988641;22.314873;113.9222108;N70;gate;
;2270;800979.1353829158;2470692.15235352;22.3157502;113.9214817;;intermediate;
;2271;801151.7300827445;2470632.920355998;22.3151856;113.9231442;N68;gate;
;2272;801084.9063100568;2470684.4267150187;22.315662;113.9225059;;intermediate;
;2273;801070.8903535972;2470726.516202964;22.3160442;113.9223779;;intermediate;
;2274;801230.1872224296;2470638.298816342;22.3152204;113.923906;N66;gate;
;2275;801288.277740284;2470765.3787921635;22.3163568;113.9244932;;intermediate;
;2276;801474.3618162589;2470001.542838424;22.3094326;113.9261539;S49;gate;
;2277;801607.5654112246;2469940.974024617;22.3088628;113.9274341;;intermediate;
;2278;801500.4464853453;2470068.8827765468;22.3100356;113.9264195;S47;gate;
;2279;801639.9453436808;2470009.1347285113;22.3094721;113.9277609;;intermediate;
;2280;801534.2147511519;2470138.843555826;22.3106609;113.9267601;S45;gate;
;2281;801674.0431286994;2470084.41129561;22.3101453;113.9281057;;intermediate;
;2282;801567.76260058;2470206.328544589;22.3112639;113.9270981;S43;gate;
;2283;801705.4307463577;2470153.7167328377;22.3107651;113.9284231;;intermediate;
;2284;801601.2892745924;2470274.356333755;22.3118718;113.927436;S41;gate;
;2285;801733.9302478982;2470216.659631352;22.311328;113.9287113;;intermediate;
;2286;801685.2048050073;2470383.241412094;22.3128395;113.9282702;S35;gate;
;2287;801755.2429622327;2470408.5312144007;22.3130554;113.9289541;S33;gate;
;2288;801821.8490127667;2470288.2716198093;22.3119587;113.9295773;;intermediate;
